StudentID,Gender,Grade10AvgMarks,Grade11AvgMarks
S16279,Female,87.3,79.94
S16280,Female,99.61,35.14
S16281,Female,34.27,18.67
S16282,Male,75.6,72.59
S16283,Female,22.88,81.72
S16284,Male,62.48,46.24
S16285,Male,70.48,37.88
S16286,Female,74.11,63.21
S16287,Female,20.72,65.14
S16288,Female,84.87,66.07
S16289,Male,42.1,27.58
S16290,Male,21.64,94.13
S16291,Female,54.25,21.34
S16292,Female,86.34,37.42
S16293,Male,96.71,28.37
S16294,Male,74.82,93.11
S16295,Female,0.56,82.84
S16296,Male,13.47,81.13
S16297,Male,7.63,0.47
S16298,Male,10.12,68.59
S16299,Male,38.3,23.03
S16300,Male,33.85,96.77
S16301,Male,11.37,53.08
S16302,Female,88.22,56.47
S16303,Male,61.54,35.65
S16304,Female,79.65,53.67
S16305,Female,37.15,74.97
S16306,Male,41.02,56.19
S16307,Female,31.76,64.13
S16308,Female,43.84,47.25
S16309,Female,61.04,71.64
S16310,Male,49.3,89.96
S16311,Female,83.79,5.11
S16312,Male,90.01,10.73
S16313,Female,46.97,68.56
S16314,Female,23.97,37.77
S16315,Female,94.52,28.16
S16316,Female,73.5,17.86
S16317,Male,64.01,57.26
S16318,Female,74.54,34.75
S16319,Female,7.6,50.8
S16320,Male,6.76,95.86
S16321,Male,15.31,75.83
S16322,Male,14.75,79.6
S16323,Female,42.07,12.42
S16324,Male,15.74,32.5
S16325,Male,85.45,10.62
S16326,Male,57.81,96.85
S16327,Male,36.83,68.22
S16328,Male,6.96,1.92
S16329,Male,59.1,47.55
S16330,Female,11.65,26.35
S16331,Male,74.32,54.0
S16332,Female,80.28,17.87
S16333,Male,54.4,5.69
S16334,Male,14.96,32.32
S16335,Male,78.69,29.55
S16336,Female,30.78,71.7
S16337,Male,22.27,47.45
S16338,Male,47.06,29.13
S16339,Male,92.26,57.04
S16340,Male,29.74,7.13
S16341,Female,90.56,66.24
S16342,Female,5.37,14.73
S16343,Female,8.35,27.97
S16344,Female,69.86,28.21
S16345,Female,19.06,46.59
S16346,Male,31.66,95.32
S16347,Male,13.64,32.47
S16348,Male,33.22,28.13
S16349,Female,28.05,16.88
S16350,Male,73.63,39.2
S16351,Female,70.2,18.2
S16352,Male,95.49,13.78
S16353,Female,72.44,85.74
S16354,Male,69.48,5.26
S16355,Male,69.42,71.08
S16356,Male,88.3,20.26
S16357,Male,29.62,1.17
S16358,Female,30.01,79.51
S16359,Male,74.12,70.23
S16360,Male,22.87,33.43
S16361,Male,91.2,7.93
S16362,Female,53.48,36.07
S16363,Male,30.01,18.13
S16364,Male,77.61,93.25
S16365,Male,31.23,52.96
S16366,Male,96.33,96.38
S16367,Male,98.3,35.13
S16368,Female,66.68,55.65
S16369,Female,11.36,19.01
S16370,Female,26.32,80.84
S16371,Male,51.54,4.11
S16372,Female,85.14,69.56
S16373,Male,18.49,39.17
S16374,Male,10.44,57.84
S16375,Male,7.45,59.23
S16376,Male,50.7,71.08
S16377,Female,88.47,20.43
S16378,Female,4.24,53.14
S16379,Female,21.23,42.69
S16380,Male,69.33,28.22
S16381,Female,82.59,49.57
S16382,Female,80.74,95.2
S16383,Male,78.51,94.89
S16384,Female,12.98,27.88
S16385,Male,39.72,88.42
S16386,Female,98.47,87.68
S16387,Female,98.89,24.96
S16388,Female,60.24,59.9
S16389,Male,70.93,86.99
S16390,Female,95.13,51.5
S16391,Female,44.99,36.98
S16392,Female,13.69,65.08
S16393,Female,66.89,17.24
S16394,Male,96.01,16.17
S16395,Male,69.72,83.26
S16396,Female,80.33,4.19
S16397,Female,42.27,80.36
S16398,Female,9.65,29.05
S16399,Male,16.89,48.31
S16400,Female,98.27,54.35
S16401,Female,49.32,76.71
S16402,Male,1.2,88.39
S16403,Male,95.54,80.42
S16404,Male,49.78,57.23
S16405,Female,83.63,34.8
S16406,Male,54.85,52.66
S16407,Male,10.17,3.0
S16408,Female,61.56,24.5
S16409,Male,99.74,36.62
S16410,Female,3.47,31.98
S16411,Female,84.18,9.51
S16412,Male,23.55,5.08
S16413,Female,39.39,42.07
S16414,Male,37.27,7.48
S16415,Male,89.88,28.62
S16416,Male,50.45,47.48
S16417,Female,44.72,21.0
S16418,Male,81.8,7.95
S16419,Female,4.89,43.21
S16420,Female,8.65,44.85
S16421,Female,2.17,91.56
S16422,Male,68.8,12.78
S16423,Female,52.56,61.5
S16424,Female,87.6,31.97
S16425,Male,49.85,12.36
S16426,Male,22.18,39.31
S16427,Female,80.51,42.79
S16428,Female,29.43,36.36
S16429,Male,93.57,76.57
S16430,Female,25.04,83.92
S16431,Female,16.77,14.87
S16432,Female,49.33,16.79
S16433,Female,5.05,42.12
S16434,Male,3.64,32.02
S16435,Female,49.6,81.96
S16436,Male,21.51,99.68
S16437,Female,0.94,18.11
S16438,Male,29.61,76.25
S16439,Female,47.74,60.72
S16440,Male,39.43,64.44
S16441,Female,13.55,26.44
S16442,Male,57.97,9.72
S16443,Female,71.03,54.33
S16444,Female,67.55,61.35
S16445,Male,39.38,96.3
S16446,Male,13.76,67.52
S16447,Male,49.95,44.37
S16448,Male,89.04,99.4
S16449,Male,46.87,37.32
S16450,Female,19.57,16.26
S16451,Male,9.31,61.8
S16452,Male,94.39,26.63
S16453,Female,74.3,92.22
S16454,Male,31.3,42.79
S16455,Male,29.54,14.96
S16456,Male,89.52,14.16
S16457,Female,17.76,64.96
S16458,Male,53.5,36.59
S16459,Female,71.35,36.37
S16460,Female,39.64,61.23
S16461,Male,3.99,22.15
S16462,Female,22.78,14.54
S16463,Male,90.18,65.73
S16464,Male,52.31,0.52
S16465,Male,81.54,90.74
S16466,Male,55.57,18.3
S16467,Male,94.36,44.79
S16468,Female,90.91,21.15
S16469,Female,48.29,21.82
S16470,Female,31.83,83.5
S16471,Female,60.17,58.5
S16472,Male,67.49,31.15
S16473,Male,49.84,25.11
S16474,Female,82.23,21.29
S16475,Male,18.33,55.44
S16476,Female,33.44,73.08
S16477,Female,68.64,25.35
S16478,Female,24.67,33.23
S16479,Female,43.98,72.04
S16480,Male,96.37,73.73
S16481,Male,62.59,20.73
S16482,Female,94.91,38.22
S16483,Female,72.24,87.0
S16484,Female,72.47,74.02
S16485,Female,59.19,16.25
S16486,Female,14.22,38.6
S16487,Male,51.97,97.33
S16488,Female,25.27,52.54
S16489,Female,99.87,71.93
S16490,Male,26.7,9.2
S16491,Male,23.07,83.25
S16492,Male,62.39,60.48
S16493,Male,51.09,17.56
S16494,Male,2.14,38.02
S16495,Male,12.95,8.3
S16496,Male,81.1,77.7
S16497,Male,48.37,74.49
S16498,Male,14.6,49.02
S16499,Female,46.52,45.2
S16500,Male,25.31,46.34
S16501,Female,22.36,3.75
S16502,Female,95.77,36.82
S16503,Female,36.2,12.85
S16504,Female,4.64,18.48
S16505,Female,97.03,96.21
S16506,Female,79.48,26.18
S16507,Female,25.44,48.36
S16508,Female,40.89,88.78
S16509,Male,86.23,41.35
S16510,Female,35.74,52.86
S16511,Female,56.74,16.88
S16512,Female,53.49,28.51
S16513,Female,40.13,50.61
S16514,Male,63.95,36.49
S16515,Female,47.33,3.83
S16516,Male,2.12,40.08
S16517,Male,81.44,81.51
S16518,Female,11.32,11.61
S16519,Female,46.41,1.87
S16520,Male,57.99,11.87
S16521,Female,70.55,68.69
S16522,Female,41.08,79.46
S16523,Male,73.55,4.87
S16524,Male,13.14,88.76
S16525,Female,65.34,62.73
S16526,Female,82.63,51.81
S16527,Female,88.94,25.36
S16528,Male,57.96,37.17
S16529,Female,31.29,94.7
S16530,Male,16.34,91.15
S16531,Male,34.56,62.55
S16532,Female,54.0,57.89
S16533,Male,19.63,21.05
S16534,Female,95.25,95.33
S16535,Female,89.71,75.54
S16536,Male,3.3,38.23
S16537,Female,56.2,81.58
S16538,Male,78.93,21.19
S16539,Male,24.54,21.32
S16540,Female,52.39,79.1
S16541,Female,40.6,55.93
S16542,Female,19.65,55.58
S16543,Female,61.47,57.37
S16544,Male,99.37,12.58
S16545,Male,36.53,34.96
S16546,Male,55.24,57.31
S16547,Female,32.79,24.76
S16548,Male,87.69,50.4
S16549,Male,86.46,55.7
S16550,Female,17.88,94.28
S16551,Female,89.99,24.58
S16552,Female,15.15,43.94
S16553,Male,9.54,98.15
S16554,Female,65.29,18.68
S16555,Male,38.59,78.0
S16556,Male,53.07,17.72
S16557,Male,65.26,85.0
S16558,Male,5.28,48.8
S16559,Male,29.3,97.22
S16560,Female,46.09,17.01
S16561,Male,26.66,68.79
S16562,Female,4.9,69.53
S16563,Male,8.67,71.89
S16564,Male,80.17,10.1
S16565,Female,91.14,28.86
S16566,Male,15.22,33.8
S16567,Male,24.93,32.43
S16568,Female,65.22,67.5
S16569,Female,95.43,5.48
S16570,Male,29.96,73.01
S16571,Male,85.52,52.66
S16572,Male,50.6,17.3
S16573,Female,95.66,22.61
S16574,Male,13.63,9.76
S16575,Female,97.37,45.91
S16576,Female,44.1,59.49
S16577,Male,95.29,58.1
S16578,Female,45.87,96.24
S16579,Male,53.01,29.6
S16580,Male,80.48,76.21
S16581,Female,72.26,72.31
S16582,Female,61.96,6.13
S16583,Female,41.7,93.0
S16584,Female,79.24,93.13
S16585,Female,94.82,39.63
S16586,Female,0.98,41.77
S16587,Male,58.78,81.96
S16588,Male,86.6,49.5
S16589,Male,65.31,79.92
S16590,Female,80.08,3.61
S16591,Female,89.51,25.03
S16592,Female,75.1,9.11
S16593,Male,71.7,45.42
S16594,Male,96.47,85.42
S16595,Female,86.37,56.98
S16596,Female,81.54,52.03
S16597,Female,8.64,36.61
S16598,Female,23.9,6.36
S16599,Male,55.68,76.64
S16600,Male,70.96,57.08
S16601,Male,30.32,93.1
S16602,Female,9.33,43.2
S16603,Male,31.11,40.15
S16604,Female,77.1,97.43
S16605,Female,87.74,14.12
S16606,Female,91.29,25.24
S16607,Male,37.89,48.82
S16608,Male,37.25,52.35
S16609,Female,40.67,54.87
S16610,Male,37.58,21.21
S16611,Female,66.62,92.68
S16612,Female,35.83,70.35
S16613,Female,2.03,25.84
S16614,Male,43.9,29.42
S16615,Male,22.42,88.04
S16616,Female,2.88,38.04
S16617,Male,47.08,55.64
S16618,Male,20.6,12.04
S16619,Male,45.27,25.17
S16620,Male,27.77,41.66
S16621,Female,60.37,65.61
S16622,Male,99.09,28.02
S16623,Female,54.72,95.08
S16624,Female,64.69,22.02
S16625,Male,91.93,77.89
S16626,Female,37.4,36.46
S16627,Female,16.65,83.34
S16628,Male,28.28,92.31
S16629,Female,40.28,18.7
S16630,Female,64.5,49.15
S16631,Male,0.46,15.44
S16632,Male,85.34,70.58
S16633,Male,7.61,83.22
S16634,Male,90.07,38.95
S16635,Male,94.94,39.68
S16636,Female,99.01,20.38
S16637,Female,80.95,30.65
S16638,Male,14.19,32.39
S16639,Male,70.62,15.56
S16640,Female,20.33,31.0
S16641,Male,89.71,90.73
S16642,Male,31.66,32.54
S16643,Female,32.68,27.44
S16644,Female,91.77,38.46
S16645,Female,1.32,96.03
S16646,Male,19.4,76.46
S16647,Female,42.19,20.17
S16648,Male,70.07,75.26
S16649,Female,64.76,76.62
S16650,Male,66.94,95.01
S16651,Male,88.0,89.11
S16652,Male,12.1,9.52
S16653,Female,52.22,45.46
S16654,Female,72.55,70.3
S16655,Female,63.61,97.34
S16656,Male,44.83,8.52
S16657,Female,1.71,36.82
S16658,Female,6.05,49.22
S16659,Male,11.89,41.32
S16660,Male,34.32,45.58
S16661,Female,11.77,36.91
S16662,Female,42.61,97.06
S16663,Female,17.86,80.32
S16664,Male,77.92,73.67
S16665,Female,87.15,41.07
S16666,Male,38.96,88.15
S16667,Male,51.13,9.33
S16668,Female,95.35,14.34
S16669,Female,53.55,95.41
S16670,Male,99.51,56.7
S16671,Male,14.21,15.95
S16672,Female,86.22,94.91
S16673,Female,49.72,97.48
S16674,Female,2.27,88.15
S16675,Male,97.22,23.86
S16676,Male,96.5,27.85
S16677,Female,38.33,40.7
S16678,Male,95.41,57.93
S16679,Male,14.1,99.22
S16680,Female,68.01,95.61
S16681,Male,19.19,92.11
S16682,Female,24.66,8.93
S16683,Female,77.93,75.72
S16684,Male,37.74,87.68
S16685,Male,0.71,33.33
S16686,Female,41.42,21.96
S16687,Male,22.81,74.84
S16688,Female,68.33,9.08
S16689,Male,19.44,94.09
S16690,Male,84.23,15.61
S16691,Male,26.71,45.75
S16692,Female,39.3,98.28
S16693,Male,29.8,98.82
S16694,Female,64.39,77.6
S16695,Female,10.12,83.92
S16696,Female,47.81,96.72
S16697,Male,33.45,92.74
S16698,Female,88.41,62.21
S16699,Female,7.34,73.46
S16700,Male,82.97,59.38
S16701,Female,16.77,50.65
S16702,Female,8.86,88.08
S16703,Male,20.23,73.8
S16704,Female,10.27,85.98
S16705,Male,52.1,9.59
S16706,Female,98.82,57.65
S16707,Female,3.43,32.95
S16708,Male,46.11,51.34
S16709,Female,38.61,61.3
S16710,Female,33.96,84.58
S16711,Female,33.19,3.19
S16712,Male,89.5,16.4
S16713,Male,1.9,92.14
S16714,Male,77.49,96.73
S16715,Male,25.29,5.54
S16716,Male,38.33,33.18
S16717,Female,42.01,0.97
S16718,Male,30.47,75.74
S16719,Male,9.36,68.19
S16720,Male,11.43,56.48
S16721,Female,29.81,69.17
S16722,Female,82.18,53.78
S16723,Male,13.46,23.88
S16724,Female,74.26,75.43
S16725,Female,28.89,78.33
S16726,Female,88.35,85.42
S16727,Female,42.83,95.41
S16728,Male,17.17,74.75
S16729,Male,98.58,5.45
S16730,Female,17.66,2.08
S16731,Female,56.76,73.99
S16732,Female,56.93,5.61
S16733,Female,37.28,31.59
S16734,Male,95.15,13.62
S16735,Female,84.39,96.89
S16736,Male,82.98,31.64
S16737,Female,97.42,5.51
S16738,Male,45.71,94.96
S16739,Female,9.72,60.87
S16740,Male,76.55,3.61
S16741,Male,38.08,83.34
S16742,Male,19.03,15.25
S16743,Female,48.32,80.24
S16744,Male,92.57,60.28
S16745,Female,17.14,17.71
S16746,Male,84.87,75.26
S16747,Male,41.82,45.45
S16748,Female,13.68,63.81
S16749,Male,84.84,86.95
S16750,Female,96.96,26.03
S16751,Female,29.13,36.6
S16752,Female,30.35,99.73
S16753,Female,39.05,50.81
S16754,Male,81.41,55.85
S16755,Male,1.04,28.54
S16756,Female,22.4,41.6
S16757,Male,70.59,50.16
S16758,Male,40.56,25.84
S16759,Female,33.03,23.81
S16760,Male,87.23,60.05
S16761,Female,91.73,18.37
S16762,Male,94.8,55.35
S16763,Male,27.26,70.62
S16764,Female,91.25,19.83
S16765,Male,73.7,74.59
S16766,Male,15.42,35.97
S16767,Female,61.03,99.25
S16768,Male,2.63,97.91
S16769,Female,70.84,79.86
S16770,Male,73.36,34.27
S16771,Female,78.93,93.72
S16772,Female,17.25,99.88
S16773,Female,62.82,46.23
S16774,Female,17.89,61.46
S16775,Female,94.67,0.6
S16776,Male,67.5,4.35
S16777,Male,9.53,50.06
S16778,Female,18.7,60.93
S16779,Male,66.35,31.24
S16780,Female,47.67,9.91
S16781,Male,73.63,78.23
S16782,Male,28.08,41.88
S16783,Female,65.79,64.88
S16784,Female,17.7,65.02
S16785,Male,54.37,54.68
S16786,Male,95.78,17.85
S16787,Female,62.82,61.61
S16788,Male,5.0,32.21
S16789,Male,98.88,81.91
S16790,Female,15.69,19.32
S16791,Male,71.81,29.11
S16792,Female,53.25,44.03
S16793,Female,29.44,74.0
S16794,Female,17.73,72.08
S16795,Male,17.77,33.71
S16796,Male,85.84,51.08
S16797,Female,87.29,23.42
S16798,Female,46.51,77.04
S16799,Male,10.36,19.67
S16800,Male,88.42,81.93
S16801,Male,48.7,93.69
S16802,Female,43.88,99.16
S16803,Female,40.74,85.7
S16804,Male,36.5,22.17
S16805,Male,52.6,41.65
S16806,Male,60.45,8.88
S16807,Female,46.64,16.46
S16808,Female,89.66,4.97
S16809,Male,31.77,64.11
S16810,Male,57.83,53.32
S16811,Female,30.0,91.7
S16812,Female,75.34,46.3
S16813,Male,10.21,64.23
S16814,Male,18.87,40.16
S16815,Male,80.12,82.95
S16816,Female,18.32,92.64
S16817,Male,62.57,43.17
S16818,Female,97.02,8.27
S16819,Female,52.29,16.35
S16820,Male,18.74,72.05
S16821,Male,32.07,32.53
S16822,Female,82.35,78.54
S16823,Male,35.17,74.98
S16824,Female,72.35,69.43
S16825,Male,77.74,81.42
S16826,Male,50.12,75.66
S16827,Male,78.32,63.26
S16828,Male,31.69,0.42
S16829,Female,51.62,51.57
S16830,Female,68.66,59.53
S16831,Female,16.81,96.06
S16832,Male,27.36,65.05
S16833,Female,65.2,57.55
S16834,Female,65.54,54.12
S16835,Female,49.33,10.33
S16836,Male,79.56,42.76
S16837,Female,48.21,13.44
S16838,Male,88.13,5.27
S16839,Male,73.59,32.95
S16840,Female,31.47,64.54
S16841,Male,39.53,86.68
S16842,Female,66.77,81.04
S16843,Female,89.45,29.47
S16844,Female,17.87,4.6
S16845,Female,51.47,40.27
S16846,Female,11.88,31.48
S16847,Male,27.95,37.13
S16848,Female,68.6,55.91
S16849,Male,7.77,3.04
S16850,Female,66.24,37.08
S16851,Female,90.08,55.86
S16852,Female,96.94,43.1
S16853,Male,21.66,66.72
S16854,Male,74.89,18.61
S16855,Male,92.64,15.38
S16856,Male,9.14,30.79
S16857,Female,41.4,10.17
S16858,Female,91.94,23.63
S16859,Male,20.28,8.69
S16860,Male,93.38,40.2
S16861,Male,52.72,71.15
S16862,Female,9.99,28.65
S16863,Male,44.99,0.37
S16864,Male,32.63,55.71
S16865,Female,28.22,69.19
S16866,Male,54.15,39.13
S16867,Female,48.36,29.7
S16868,Female,48.2,49.06
S16869,Female,8.81,10.12
S16870,Female,80.23,64.39
S16871,Female,48.14,73.33
S16872,Male,82.09,70.46
S16873,Male,82.46,32.87
S16874,Female,31.71,84.27
S16875,Female,0.43,94.68
S16876,Male,91.12,29.71
S16877,Male,76.07,26.27
S16878,Female,10.73,70.41
S16879,Male,70.17,70.83
S16880,Male,2.0,51.04
S16881,Female,2.78,92.33
S16882,Male,52.58,14.63
S16883,Male,9.6,47.74
S16884,Male,96.43,3.52
S16885,Male,89.38,5.27
S16886,Female,64.98,5.37
S16887,Male,6.37,49.18
S16888,Female,32.48,58.9
S16889,Male,37.17,0.35
S16890,Female,48.09,63.25
S16891,Female,16.89,48.97
S16892,Male,57.75,22.38
S16893,Female,43.58,1.51
S16894,Female,94.73,15.61
S16895,Female,93.62,60.03
S16896,Female,56.55,65.88
S16897,Female,64.43,64.71
S16898,Male,13.78,15.32
S16899,Female,22.33,91.12
S16900,Female,90.07,41.1
S16901,Male,69.92,76.8
S16902,Male,18.94,16.65
S16903,Female,57.02,47.06
S16904,Male,93.48,52.15
S16905,Male,34.52,77.04
S16906,Male,18.58,62.15
S16907,Male,94.2,39.93
S16908,Male,46.13,28.25
S16909,Male,41.72,97.3
S16910,Female,26.76,28.45
S16911,Female,89.16,12.95
S16912,Male,84.56,30.04
S16913,Male,40.3,32.69
S16914,Female,3.06,12.79
S16915,Male,44.67,70.81
S16916,Female,18.09,61.92
S16917,Male,14.27,31.66
S16918,Female,39.31,99.3
S16919,Female,9.91,65.5
S16920,Male,95.75,70.32
S16921,Male,4.75,55.72
S16922,Male,40.14,55.16
S16923,Male,16.27,2.0
S16924,Female,68.88,77.09
S16925,Male,7.88,91.07
S16926,Female,54.68,12.23
S16927,Male,77.31,79.56
S16928,Female,95.01,53.43
S16929,Male,69.85,28.53
S16930,Male,9.95,92.09
S16931,Female,8.85,1.74
S16932,Male,73.16,27.41
S16933,Male,21.53,88.62
S16934,Male,44.72,48.1
S16935,Male,97.66,59.89
S16936,Male,81.99,74.98
S16937,Female,84.66,14.8
S16938,Male,86.08,21.52
S16939,Female,61.95,99.86
S16940,Male,74.39,23.75
S16941,Male,35.9,53.92
S16942,Female,99.84,29.87
S16943,Female,27.96,85.14
S16944,Female,59.0,96.18
S16945,Female,28.21,14.13
S16946,Female,11.21,60.06
S16947,Male,56.76,81.16
S16948,Female,35.33,82.3
S16949,Female,58.32,44.04
S16950,Male,55.87,22.54
S16951,Male,54.23,38.71
S16952,Female,12.33,75.12
S16953,Female,44.02,99.38
S16954,Female,81.2,55.43
S16955,Male,31.51,19.51
S16956,Female,44.38,4.19
S16957,Male,49.38,94.37
S16958,Male,86.27,48.3
S16959,Male,65.56,71.66
S16960,Male,10.02,66.02
S16961,Female,86.52,89.09
S16962,Male,83.21,26.61
S16963,Male,75.36,44.17
S16964,Female,46.61,91.36
S16965,Male,75.75,58.56
S16966,Female,47.87,7.14
S16967,Male,73.66,19.45
S16968,Female,88.01,23.72
S16969,Male,89.05,99.38
S16970,Male,45.46,22.41
S16971,Female,85.93,86.97
S16972,Male,10.15,7.81
S16973,Male,10.18,18.17
S16974,Female,54.83,87.21
S16975,Male,65.18,89.89
S16976,Male,15.3,17.62
S16977,Female,47.22,22.99
S16978,Female,9.44,53.06
S16979,Female,60.21,5.27
S16980,Female,85.51,94.53
S16981,Female,73.76,36.21
S16982,Male,37.83,48.93
S16983,Female,99.38,10.5
S16984,Male,66.29,3.25
S16985,Female,81.52,46.78
S16986,Male,66.97,12.17
S16987,Male,98.94,63.03
S16988,Female,82.14,79.45
S16989,Male,51.94,3.17
S16990,Male,36.69,61.22
S16991,Female,68.22,81.56
S16992,Female,59.02,43.94
S16993,Female,62.94,95.97
S16994,Female,34.3,11.12
S16995,Male,42.87,32.3
S16996,Male,55.81,23.01
S16997,Male,83.93,99.62
S16998,Male,76.29,29.42
S16999,Male,11.87,38.79
S17000,Male,24.56,84.76
S17001,Female,2.67,93.0
S17002,Male,0.8,93.77
S17003,Male,22.44,55.82
S17004,Male,79.93,66.33
S17005,Female,90.47,34.92
S17006,Female,39.18,60.72
S17007,Female,56.32,30.27
S17008,Female,70.61,74.6
S17009,Male,95.29,30.72
S17010,Male,91.29,87.94
S17011,Male,5.72,14.35
S17012,Female,24.82,57.18
S17013,Male,4.91,52.07
S17014,Male,61.65,26.37
S17015,Male,71.05,2.8
S17016,Female,30.83,14.85
S17017,Female,85.39,96.8
S17018,Female,45.28,94.13
S17019,Male,99.84,11.93
S17020,Male,0.04,37.49
S17021,Male,10.95,46.51
S17022,Male,30.18,47.81
S17023,Female,2.55,29.88
S17024,Male,78.23,91.3
S17025,Female,5.28,90.85
S17026,Male,74.9,1.89
S17027,Female,5.26,65.0
S17028,Male,25.27,7.44
S17029,Male,84.13,59.75
S17030,Female,95.11,86.69
S17031,Female,41.45,64.95
S17032,Male,96.99,46.89
S17033,Male,62.69,95.79
S17034,Male,41.58,74.66
S17035,Female,80.28,24.93
S17036,Male,29.53,38.69
S17037,Female,26.58,75.99
S17038,Male,65.65,1.93
S17039,Male,39.05,6.4
S17040,Male,13.59,85.94
S17041,Male,6.7,4.29
S17042,Female,78.78,67.85
S17043,Female,67.59,31.89
S17044,Male,41.18,82.59
S17045,Male,89.62,84.73
S17046,Male,41.09,95.33
S17047,Female,71.03,9.55
S17048,Male,90.91,42.28
S17049,Female,84.07,57.4
S17050,Female,51.11,91.61
S17051,Female,68.06,26.65
S17052,Female,41.37,7.16
S17053,Male,64.72,20.18
S17054,Male,25.76,49.56
S17055,Female,43.47,68.11
S17056,Male,20.95,69.07
S17057,Male,3.82,7.47
S17058,Male,58.85,76.14
S17059,Female,86.44,66.02
S17060,Male,2.56,40.75
S17061,Male,19.6,57.11
S17062,Male,46.02,76.77
S17063,Male,66.59,26.21
S17064,Male,17.12,94.0
S17065,Male,5.67,13.78
S17066,Male,51.9,90.22
S17067,Male,81.87,74.09
S17068,Male,3.52,66.05
S17069,Male,34.94,8.29
S17070,Female,66.35,91.9
S17071,Male,13.07,29.53
S17072,Female,23.59,74.56
S17073,Male,53.55,88.48
S17074,Female,95.32,24.43
S17075,Female,28.73,91.46
S17076,Male,48.75,61.19
S17077,Female,39.99,65.9
S17078,Female,89.74,91.45
S17079,Female,7.19,52.67
S17080,Male,56.61,44.06
S17081,Female,84.61,63.32
S17082,Female,98.81,55.4
S17083,Male,69.87,6.15
S17084,Female,37.99,18.05
S17085,Female,41.18,1.36
S17086,Female,35.17,10.82
S17087,Male,60.36,72.98
S17088,Female,73.94,0.47
S17089,Male,81.95,30.44
S17090,Female,41.66,44.93
S17091,Female,71.67,93.78
S17092,Female,91.62,32.7
S17093,Female,92.08,78.31
S17094,Male,70.4,40.88
S17095,Female,63.69,9.85
S17096,Male,53.15,9.88
S17097,Female,18.32,43.24
S17098,Male,12.36,5.79
S17099,Female,48.57,57.16
S17100,Female,15.94,49.36
S17101,Male,57.7,70.25
S17102,Male,64.57,18.56
S17103,Male,52.56,59.29
S17104,Male,3.64,17.45
S17105,Female,5.77,72.22
S17106,Male,11.33,30.72
S17107,Male,15.36,61.44
